"path","filename","lat","lon","Target_types"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_130552059.jpg","FR5300027_HZ1_130552059.jpg",47.5811630555556,-3.12375111111111,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_130615495.jpg","FR5300027_HZ1_130615495.jpg",47.5811530555556,-3.123765,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_130637287.jpg","FR5300027_HZ1_130637287.jpg",47.5811416666667,-3.12376555555556,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_130728074.jpg","FR5300027_HZ1_130728074.jpg",47.5811541666667,-3.123755,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_131202554.jpg","FR5300027_HZ1_131202554.jpg",47.5816622222222,-3.12311777777778,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_131235136.jpg","FR5300027_HZ1_131235136.jpg",47.5816558333333,-3.12312194444444,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_131300015.jpg","FR5300027_HZ1_131300015.jpg",47.5816527777778,-3.12316111111111,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_131322960.jpg","FR5300027_HZ1_131322960.jpg",47.5816494444444,-3.12316361111111,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_131353039.jpg","FR5300027_HZ1_131353039.jpg",47.5816580555556,-3.12315361111111,"Mix_of_Healthy_And_Bleached_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_131647318.jpg","FR5300027_HZ1_131647318.jpg",47.5821158333333,-3.12253,"Sparse_Healthy_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_131711320.jpg","FR5300027_HZ1_131711320.jpg",47.5821241666667,-3.12251833333333,"Sparse_Healthy_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_131735038.jpg","FR5300027_HZ1_131735038.jpg",47.5821332100083,-3.12251029,"Sparse_Healthy_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_131800944.jpg","FR5300027_HZ1_131800944.jpg",47.5821294444444,-3.12252416666667,"Sparse_Healthy_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_131826058.jpg","FR5300027_HZ1_131826058.jpg",47.5821419444444,-3.12252277777778,"Sparse_Healthy_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_132206109.jpg","FR5300027_HZ1_132206109.jpg",47.5826066666667,-3.12191888888889,"Sediment"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_132228154.jpg","FR5300027_HZ1_132228154.jpg",47.5826122222222,-3.12192944444444,"Sediment"
