"Wavelength","Value","Spectra","Subdir"
790," 3.06149620719758E-03 ","10H00004",""
791," 3.06756251097115E-03 ","10H00004",""
792," 3.07007583082385E-03 ","10H00004",""
793," 3.06751242590897E-03 ","10H00004",""
794," 3.07107319631576E-03 ","10H00004",""
795," 3.08008799652542E-03 ","10H00004",""
796," 3.08903732379976E-03 ","10H00004",""
797," 3.09664869638726E-03 ","10H00004",""
798," 3.10224501751309E-03 ","10H00004",""
799," 3.10792139757054E-03 ","10H00004",""
800," 3.10939263964953E-03 ","10H00004",""
801," 3.10307470119641E-03 ","10H00004",""
802," 3.09637466852427E-03 ","10H00004",""
803," 3.09333698727567E-03 ","10H00004",""
804," 3.09988779364804E-03 ","10H00004",""
805," 3.10696647174551E-03 ","10H00004",""
806," 3.11004525063315E-03 ","10H00004",""
807," 3.10670397645655E-03 ","10H00004",""
808," 3.10267559769665E-03 ","10H00004",""
809," 3.10428333983927E-03 ","10H00004",""
810," 3.10902499418379E-03 ","10H00004",""
811," 3.11755473054593E-03 ","10H00004",""
812," 3.13527530180507E-03 ","10H00004",""
813," 3.14231840912245E-03 ","10H00004",""
814," 3.13305513054402E-03 ","10H00004",""
815," 3.13220856537621E-03 ","10H00004",""
816," 3.13501227813334E-03 ","10H00004",""
817," 3.13345333785506E-03 ","10H00004",""
818," 3.14385005231278E-03 ","10H00004",""
819," 3.16067883430111E-03 ","10H00004",""
820," 3.15756016745642E-03 ","10H00004",""
821," 3.15034153190319E-03 ","10H00004",""
822," 3.14811579913281E-03 ","10H00004",""
823," 3.15695569867869E-03 ","10H00004",""
824," 3.16451123381782E-03 ","10H00004",""
825," 3.15450245860555E-03 ","10H00004",""
826," 3.15198915246365E-03 ","10H00004",""
827," 3.1585168837212E-03 ","10H00004",""
828," 3.1580613881696E-03 ","10H00004",""
829," 3.15978908514576E-03 ","10H00004",""
830," 3.16746337979035E-03 ","10H00004",""
831," 3.17473025331732E-03 ","10H00004",""
832," 3.17779960463417E-03 ","10H00004",""
833," 3.17268737741428E-03 ","10H00004",""
834," 3.17128933988338E-03 ","10H00004",""
835," 3.17605952298021E-03 ","10H00004",""
836," 3.18310330340252E-03 ","10H00004",""
837," 3.19194703759516E-03 ","10H00004",""
838," 3.19982108891378E-03 ","10H00004",""
839," 3.19228176619336E-03 ","10H00004",""
840," 3.18079456292632E-03 ","10H00004",""
841," 3.18329520428621E-03 ","10H00004",""
842," 3.19364550123278E-03 ","10H00004",""
843," 3.20721235744495E-03 ","10H00004",""
844," 3.21703807953136E-03 ","10H00004",""
845," 3.2103350608289E-03 ","10H00004",""
846," 3.18645940545245E-03 ","10H00004",""
847," 3.19295689220744E-03 ","10H00004",""
848," 3.21503047812307E-03 ","10H00004",""
849," 3.22398866566393E-03 ","10H00004",""
850," 3.22611571028869E-03 ","10H00004",""
851," 3.22250619654663E-03 ","10H00004",""
852," 3.21273587512139E-03 ","10H00004",""
853," 3.21007947926592E-03 ","10H00004",""
854," 3.21946097994985E-03 ","10H00004",""
855," 3.2191285302805E-03 ","10H00004",""
856," 3.21128968238453E-03 ","10H00004",""
857," 3.20255072005383E-03 ","10H00004",""
858," 3.21386811043718E-03 ","10H00004",""
859," 3.23765225107853E-03 ","10H00004",""
860," 3.23032214970359E-03 ","10H00004",""
861," 3.23046526327544E-03 ","10H00004",""
862," 3.25126785464435E-03 ","10H00004",""
863," 3.23953960128173E-03 ","10H00004",""
864," 3.21594086009696E-03 ","10H00004",""
865," 3.21384309931421E-03 ","10H00004",""
866," 3.20620552622286E-03 ","10H00004",""
867," 3.1966809161597E-03 ","10H00004",""
868," 3.21432769309035E-03 ","10H00004",""
869," 3.23378888824049E-03 ","10H00004",""
870," 3.24144470921207E-03 ","10H00004",""
871," 3.23613477914969E-03 ","10H00004",""
872," 3.23685660538278E-03 ","10H00004",""
873," 3.26499886820423E-03 ","10H00004",""
874," 3.27055839613509E-03 ","10H00004",""
875," 3.25203763204926E-03 ","10H00004",""
876," 3.23705045930861E-03 ","10H00004",""
877," 3.22981211591885E-03 ","10H00004",""
878," 3.23582487117572E-03 ","10H00004",""
879," 3.26818307505755E-03 ","10H00004",""
880," 3.28862638178593E-03 ","10H00004",""
881," 3.25832315648746E-03 ","10H00004",""
882," 3.23792503853744E-03 ","10H00004",""
883," 3.23785222955472E-03 ","10H00004",""
884," 3.25114818288618E-03 ","10H00004",""
885," 3.25889768044351E-03 ","10H00004",""
886," 3.25292843078099E-03 ","10H00004",""
887," 3.23568023859395E-03 ","10H00004",""
888," 3.22762979382834E-03 ","10H00004",""
889," 3.24540091343998E-03 ","10H00004",""
890," 3.25313696684629E-03 ","10H00004",""
891," 3.25023025938903E-03 ","10H00004",""
892," 3.25020691974314E-03 ","10H00004",""
893," 3.25530378231144E-03 ","10H00004",""
894," 3.26265781154716E-03 ","10H00004",""
895," 3.25493253000467E-03 ","10H00004",""
896," 3.24459670842445E-03 ","10H00004",""
897," 3.24221084283791E-03 ","10H00004",""
898," 3.2451316515363E-03 ","10H00004",""
899," 3.25029344431344E-03 ","10H00004",""
900," 3.25363737594862E-03 ","10H00004",""
901," 3.23949514333892E-03 ","10H00004",""
902," 3.21809253340068E-03 ","10H00004",""
903," 3.24613026557183E-03 ","10H00004",""
904," 3.26584144941373E-03 ","10H00004",""
905," 3.2445086427728E-03 ","10H00004",""
906," 3.22627191599287E-03 ","10H00004",""
907," 3.22960374191046E-03 ","10H00004",""
908," 3.27134200088431E-03 ","10H00004",""
909," 3.27634529779836E-03 ","10H00004",""
910," 0.003245870923357 ","10H00004",""
911," 3.24838102692183E-03 ","10H00004",""
912," 3.25129613608762E-03 ","10H00004",""
913," 3.2440229218624E-03 ","10H00004",""
914," 3.25524055199776E-03 ","10H00004",""
915," 3.26581972698524E-03 ","10H00004",""
916," 3.25389343728451E-03 ","10H00004",""
917," 3.26205809995517E-03 ","10H00004",""
918," 3.27983958524213E-03 ","10H00004",""
919," 3.25873026967569E-03 ","10H00004",""
920," 3.23608178506403E-03 ","10H00004",""
921," 3.22802559129658E-03 ","10H00004",""
922," 3.24460784680554E-03 ","10H00004",""
923," 3.25630521942215E-03 ","10H00004",""
924," 3.23964597068381E-03 ","10H00004",""
925," 3.22058837466389E-03 ","10H00004",""
926," 3.21203216839395E-03 ","10H00004",""
927," 3.2287938440619E-03 ","10H00004",""
928," 3.24283471325243E-03 ","10H00004",""
929," 3.24595339332993E-03 ","10H00004",""
930," 3.24578637085797E-03 ","10H00004",""
931," 3.22844056745157E-03 ","10H00004",""
932," 3.19780015361175E-03 ","10H00004",""
933," 3.24180560565155E-03 ","10H00004",""
934," 3.2762147677635E-03 ","10H00004",""
935," 3.18760959112708E-03 ","10H00004",""
936," 3.16221652755077E-03 ","10H00004",""
937," 3.20576327134268E-03 ","10H00004",""
938," 3.20997377295532E-03 ","10H00004",""
939," 3.21640037833884E-03 ","10H00004",""
940," 3.23615201194514E-03 ","10H00004",""
941," 3.26556536107863E-03 ","10H00004",""
942," 3.25502121483847E-03 ","10H00004",""
943," 3.17371458416422E-03 ","10H00004",""
944," 3.16826951847737E-03 ","10H00004",""
945," 3.2116134198892E-03 ","10H00004",""
946," 3.20583157879344E-03 ","10H00004",""
947," 3.20898919076615E-03 ","10H00004",""
948," 3.22243788845756E-03 ","10H00004",""
949," 3.19699113639495E-03 ","10H00004",""
950," 3.17009183550205E-03 ","10H00004",""
951," 3.16469821824748E-03 ","10H00004",""
952," 3.17724144030192E-03 ","10H00004",""
953," 3.18307249477358E-03 ","10H00004",""
954," 3.15662705324966E-03 ","10H00004",""
955," 3.18277818079427E-03 ","10H00004",""
956," 3.24354335810496E-03 ","10H00004",""
957," 3.25064519795586E-03 ","10H00004",""
958," 3.22584357357194E-03 ","10H00004",""
959," 0.003188169222612 ","10H00004",""
960," 3.1953586891621E-03 ","10H00004",""
961," 3.20283477133554E-03 ","10H00004",""
962," 3.17895943478795E-03 ","10H00004",""
963," 3.17098655065313E-03 ","10H00004",""
964," 3.17588383190197E-03 ","10H00004",""
965," 3.17903873757804E-03 ","10H00004",""
966," 3.18410884382051E-03 ","10H00004",""
967," 3.18482902665623E-03 ","10H00004",""
968," 3.15753571445584E-03 ","10H00004",""
969," 3.15186328607457E-03 ","10H00004",""
970," 3.18570637368129E-03 ","10H00004",""
971," 3.23019981680094E-03 ","10H00004",""
972," 3.25343330188516E-03 ","10H00004",""
973," 3.23234223639573E-03 ","10H00004",""
974," 3.22352201053714E-03 ","10H00004",""
975," 3.21414827312997E-03 ","10H00004",""
976," 3.16265898611462E-03 ","10H00004",""
977," 3.14001475129559E-03 ","10H00004",""
978," 3.15531893140274E-03 ","10H00004",""
979," 3.17051828927543E-03 ","10H00004",""
980," 3.15858734758127E-03 ","10H00004",""
981," 3.11535609192771E-03 ","10H00004",""
982," 3.1111027607788E-03 ","10H00004",""
983," 3.10503963061019E-03 ","10H00004",""
984," 3.05567997387177E-03 ","10H00004",""
985," 3.03600777237779E-03 ","10H00004",""
986," 3.0620791636313E-03 ","10H00004",""
987," 3.14008081035728E-03 ","10H00004",""
988," 3.16846272694081E-03 ","10H00004",""
989," 3.13087168857746E-03 ","10H00004",""
990," 3.08471591462827E-03 ","10H00004",""
991," 3.09153529922074E-03 ","10H00004",""
992," 3.16354986621987E-03 ","10H00004",""
993," 3.15794819325002E-03 ","10H00004",""
994," 3.1214569256712E-03 ","10H00004",""
995," 3.11445260263824E-03 ","10H00004",""
996," 3.10942936712306E-03 ","10H00004",""
997," 3.08480649999082E-03 ","10H00004",""
998," 3.00317914789587E-03 ","10H00004",""
999," 3.00842597926964E-03 ","10H00004",""
1000," 3.09473649079923E-03 ","10H00004",""
1001," 3.08619980344454E-03 ","10H00004",""
1002," 3.06421243872826E-03 ","10H00004",""
1003," 3.06071870516734E-03 ","10H00004",""
1004," 3.00935881939826E-03 ","10H00004",""
1005," 2.9832167978778E-03 ","10H00004",""
1006," 3.04705523652256E-03 ","10H00004",""
1007," 3.05973990515864E-03 ","10H00004",""
1008," 3.07250740134393E-03 ","10H00004",""
1009," 3.22056880352048E-03 ","10H00004",""
1010," 0.003209184994991 ","10H00004",""
1011," 3.04793184274966E-03 ","10H00004",""
1012," 3.03581181022534E-03 ","10H00004",""
1013," 3.05375050664611E-03 ","10H00004",""
1014," 3.0581612971559E-03 ","10H00004",""
1015," 3.08010492987038E-03 ","10H00004",""
1016," 3.12118440224927E-03 ","10H00004",""
1017," 3.16959755801846E-03 ","10H00004",""
1018," 3.12027571133412E-03 ","10H00004",""
1019," 3.05011298466237E-03 ","10H00004",""
1020," 3.09123138560032E-03 ","10H00004",""
1021," 3.05271222335618E-03 ","10H00004",""
1022," 2.97865253129455E-03 ","10H00004",""
1023," 3.12826803435564E-03 ","10H00004",""
1024," 3.17681167523373E-03 ","10H00004",""
1025," 3.05498011669296E-03 ","10H00004",""
1026," 2.99955287317178E-03 ","10H00004",""
1027," 2.96458085322254E-03 ","10H00004",""
1028," 2.92832184724369E-03 ","10H00004",""
1029," 2.95951774296268E-03 ","10H00004",""
1030," 3.02473833774482E-03 ","10H00004",""
1031," 3.07276400824731E-03 ","10H00004",""
1032," 3.04515378118354E-03 ","10H00004",""
1033," 3.01018203998715E-03 ","10H00004",""
1034," 3.12751548792697E-03 ","10H00004",""
1035," 3.20130596111811E-03 ","10H00004",""
1036," 3.16943293210964E-03 ","10H00004",""
1037," 3.02937920448892E-03 ","10H00004",""
1038," 2.90829053818773E-03 ","10H00004",""
1039," 2.87154569593081E-03 ","10H00004",""
1040," 2.8897230544802E-03 ","10H00004",""
1041," 2.89813501213419E-03 ","10H00004",""
1042," 2.86948525670144E-03 ","10H00004",""
1043," 3.04425161170578E-03 ","10H00004",""
1044," 3.22719698453604E-03 ","10H00004",""
1045," 3.12717689794546E-03 ","10H00004",""
1046," 3.1410757153909E-03 ","10H00004",""
1047," 3.2310116922525E-03 ","10H00004",""
1048," 3.10832647288249E-03 ","10H00004",""
1049," 2.9559199744914E-03 ","10H00004",""
1050," 2.88187549961223E-03 ","10H00004",""
1051," 3.0626726302734E-03 ","10H00004",""
1052," 0.003192303833537 ","10H00004",""
1053," 3.12685556062957E-03 ","10H00004",""
1054," 3.03918950326512E-03 ","10H00004",""
1055," 2.95226729337942E-03 ","10H00004",""
1056," 2.88244784248321E-03 ","10H00004",""
1057," 2.83435046395061E-03 ","10H00004",""
1058," 2.83229707186645E-03 ","10H00004",""
1059," 2.90204627949112E-03 ","10H00004",""
1060," 2.95209592392744E-03 ","10H00004",""
1061," 3.01076205336597E-03 ","10H00004",""
1062," 3.20311191177468E-03 ","10H00004",""
1063," 3.20077732898021E-03 ","10H00004",""
1064," 2.98773840480959E-03 ","10H00004",""
1065," 2.93137097506426E-03 ","10H00004",""
1066," 2.61712961102421E-03 ","10H00004",""
1067," 2.08481348214688E-03 ","10H00004",""
1068," 2.45778122255402E-03 ","10H00004",""
1069," 3.04345221466949E-03 ","10H00004",""
1070," 3.2360482375987E-03 ","10H00004",""
1071," 3.05391796515377E-03 ","10H00004",""
1072," 2.87800828282867E-03 ","10H00004",""
1073," 3.13952002617364E-03 ","10H00004",""
1074," 3.42280642165259E-03 ","10H00004",""
1075," 3.46159044581949E-03 ","10H00004",""
325," 2.38166731261774E-05 ","10H00005",""
326," 2.34204389591529E-05 ","10H00005",""
327," 7.59482634839273E-06 ","10H00005",""
328,"-1.48921797664698E-05 ","10H00005",""
329,"-2.35097254647069E-05 ","10H00005",""
330,"-2.26289261778971E-05 ","10H00005",""
331,"-1.63808713628692E-05 ","10H00005",""
332,"-7.8638513340938E-07 ","10H00005",""
333," 9.80603281450481E-06 ","10H00005",""
334,"-2.09955426768799E-05 ","10H00005",""
335,"-4.37899727173681E-05 ","10H00005",""
336,"-3.62529739718449E-05 ","10H00005",""
337," 1.2948256592865E-05 ","10H00005",""
338," 6.05051410648571E-05 ","10H00005",""
339," 6.61556773521176E-05 ","10H00005",""
340," 2.59503664608487E-05 ","10H00005",""
341,"-2.93187132628204E-05 ","10H00005",""
342,"-3.2934331494566E-05 ","10H00005",""
343,"-1.95518118301156E-05 ","10H00005",""
344,"-1.13054507796222E-06 ","10H00005",""
345," 2.72125444081881E-05 ","10H00005",""
346," 4.61692868063608E-05 ","10H00005",""
347," 3.86786409332194E-05 ","10H00005",""
348," 4.13987206689056E-05 ","10H00005",""
349," 5.01055714659994E-05 ","10H00005",""
350," 3.21399863547678E-05 ","10H00005",""
351," 2.25771217902935E-05 ","10H00005",""
352," 3.18710213554094E-05 ","10H00005",""
353," 3.01763591608738E-05 ","10H00005",""
354," 2.04276720703168E-05 ","10H00005",""
355," 9.46035771495079E-06 ","10H00005",""
356," 2.12722427757766E-05 ","10H00005",""
357," 4.7992125554799E-05 ","10H00005",""
358," 5.08744021573896E-05 ","10H00005",""
359," 4.27173359925706E-05 ","10H00005",""
360," 3.10028860285665E-05 ","10H00005",""
361," 1.70073878497473E-05 ","10H00005",""
362," 1.64188274701268E-05 ","10H00005",""
363," 5.12257716615125E-05 ","10H00005",""
364," 7.22816203404227E-05 ","10H00005",""
365," 6.80797310016608E-05 ","10H00005",""
366," 5.00301207787053E-05 ","10H00005",""
367," 4.36511981083294E-05 ","10H00005",""
368," 6.32722048976149E-05 ","10H00005",""
369," 6.94458500535969E-05 ","10H00005",""
370," 6.13302221083167E-05 ","10H00005",""
371," 4.84415980672088E-05 ","10H00005",""
372," 3.5680581916065E-05 ","10H00005",""
373," 2.99342820574688E-05 ","10H00005",""
374," 5.01589615023972E-05 ","10H00005",""
375," 6.28719092819377E-05 ","10H00005",""
376," 4.21401907992354E-05 ","10H00005",""
377," 3.01504327386773E-05 ","10H00005",""
378," 3.44040697963283E-05 ","10H00005",""
379," 5.46788170917983E-05 ","10H00005",""
380," 7.2124820490438E-05 ","10H00005",""
381," 7.74762013440383E-05 ","10H00005",""
382," 6.79806512368345E-05 ","10H00005",""
383," 6.05744443939853E-05 ","10H00005",""
384," 7.16069371198477E-05 ","10H00005",""
385," 7.79414337776411E-05 ","10H00005",""
386," 8.03671916415868E-05 ","10H00005",""
387," 9.62093848602296E-05 ","10H00005",""
388," 1.00608668377886E-04 ","10H00005",""
389," 8.95689334297426E-05 ","10H00005",""
390," 1.08433140244403E-04 ","10H00005",""
391," 1.27492867528478E-04 ","10H00005",""
392," 1.06134668878879E-04 ","10H00005",""
393," 1.10615531932253E-04 ","10H00005",""
394," 1.40394663931489E-04 ","10H00005",""
395," 1.43976430747324E-04 ","10H00005",""
396," 1.409182997601E-04 ","10H00005",""
397," 1.43510002887955E-04 ","10H00005",""
398," 1.60489674088353E-04 ","10H00005",""
399," 1.77737249563517E-04 ","10H00005",""
400," 1.71095719532652E-04 ","10H00005",""
401," 1.74218324844418E-04 ","10H00005",""
402," 1.93311974743244E-04 ","10H00005",""
403," 2.13730159794409E-04 ","10H00005",""
404," 2.33967182407691E-04 ","10H00005",""
405," 2.53009219742888E-04 ","10H00005",""
406," 2.70997959079934E-04 ","10H00005",""
407," 2.89508736769407E-04 ","10H00005",""
408," 3.1079887406243E-04 ","10H00005",""
409," 3.36259816651349E-04 ","10H00005",""
410," 3.69699679433728E-04 ","10H00005",""
411," 4.26657502582792E-04 ","10H00005",""
412," 4.79442975165552E-04 ","10H00005",""
413," 5.03758866694301E-04 ","10H00005",""
414," 5.72229348686384E-04 ","10H00005",""
415," 6.75079949390033E-04 ","10H00005",""
416," 7.47096178950433E-04 ","10H00005",""
417," 8.24748858715119E-04 ","10H00005",""
418," 9.28130133299474E-04 ","10H00005",""
419," 1.0736270449947E-03 ","10H00005",""
420," 1.24790308917508E-03 ","10H00005",""
421," 1.43067958616002E-03 ","10H00005",""
422," 1.62829369124632E-03 ","10H00005",""
423," 1.85002517948183E-03 ","10H00005",""
424," 2.11544938261767E-03 ","10H00005",""
425," 2.42009502810182E-03 ","10H00005",""
426," 2.76088336554171E-03 ","10H00005",""
427," 3.13286374565072E-03 ","10H00005",""
428," 3.54449596857739E-03 ","10H00005",""
429," 4.01185863779664E-03 ","10H00005",""
430," 4.52023495288069E-03 ","10H00005",""
431," 5.0732484981302E-03 ","10H00005",""
432," 5.70241795084208E-03 ","10H00005",""
433," 6.39063203661252E-03 ","10H00005",""
434," 7.12334936997539E-03 ","10H00005",""
435," 7.9263742072696E-03 ","10H00005",""
436," 8.80467354204057E-03 ","10H00005",""
437," 9.75694863415391E-03 ","10H00005",""
438," 1.07749401819009E-02 ","10H00005",""
439," 1.18514960503375E-02 ","10H00005",""
440," 1.29818602349782E-02 ","10H00005",""
441," 0.014137632782148 ","10H00005",""
442," 1.52847155619635E-02 ","10H00005",""
443," 1.63757711393423E-02 ","10H00005",""
444," 1.73510684791605E-02 ","10H00005",""
445," 1.81242020205801E-02 ","10H00005",""
446," 1.86515104115814E-02 ","10H00005",""
447," 1.88951166136698E-02 ","10H00005",""
448," 1.88547622266005E-02 ","10H00005",""
449," 0.018516507894604 ","10H00005",""
450," 1.78504500384944E-02 ","10H00005",""
451," 1.69543978737938E-02 ","10H00005",""
452," 1.59013298174046E-02 ","10H00005",""
453," 0.014777460734643 ","10H00005",""
454," 1.36364453123088E-02 ","10H00005",""
455," 1.25302648947077E-02 ","10H00005",""
456," 1.14843166020871E-02 ","10H00005",""
457," 1.05348589960215E-02 ","10H00005",""
458," 9.7392562872694E-03 ","10H00005",""
459," 9.05222755174247E-03 ","10H00005",""
460," 8.44666433737337E-03 ","10H00005",""
461," 7.90528197420813E-03 ","10H00005",""
462," 7.41980912621435E-03 ","10H00005",""
463," 6.98409330405506E-03 ","10H00005",""
464," 6.57667700533394E-03 ","10H00005",""
465," 6.18438917860085E-03 ","10H00005",""
466," 5.79256961160769E-03 ","10H00005",""
467," 5.42107951402826E-03 ","10H00005",""
468," 5.0851348845841E-03 ","10H00005",""
469," 4.77687788101767E-03 ","10H00005",""
470," 4.49867305410522E-03 ","10H00005",""
471," 4.25566666695968E-03 ","10H00005",""
472," 4.05134170264423E-03 ","10H00005",""
473," 3.88475555265912E-03 ","10H00005",""
474," 3.74406375274794E-03 ","10H00005",""
475," 3.63453403322022E-03 ","10H00005",""
476," 3.56141976470852E-03 ","10H00005",""
477," 3.50284184750831E-03 ","10H00005",""
478," 3.45793797295169E-03 ","10H00005",""
479," 3.4434390203066E-03 ","10H00005",""
480," 3.43467636716579E-03 ","10H00005",""
